,episode_number,center,steer,speed,throttle
1294,episode_0004,000094.png,4.0544782677898183e-05,20.0,0.5
1295,episode_0004,000095.png,4.228864418109879e-05,20.0,0.5
1296,episode_0004,000096.png,4.3378557165851817e-05,20.0,1.0
1297,episode_0004,000097.png,4.599435123964213e-05,20.0,1.0
1298,episode_0004,000098.png,3.1389510695589706e-05,20.0,1.0
1299,episode_0004,000099.png,-3.4877232337748865e-06,20.0,1.0
1300,episode_0004,000100.png,-5.841936217620969e-05,20.0,0.5
1301,episode_0004,000101.png,-0.00014212471432983875,21.0,0.5
1302,episode_0004,000102.png,-0.00016566684644203633,22.0,0.5
1303,episode_0004,000103.png,-0.00012250627332832664,22.0,0.5
1304,episode_0004,000104.png,-4.0108818211592734e-05,22.0,0.5
1305,episode_0004,000105.png,6.539481205436459e-07,22.0,0.5
1306,episode_0004,000106.png,8.501325282850303e-06,22.0,0.5
1307,episode_0004,000107.png,1.1989048289251514e-05,22.0,0.5
1308,episode_0004,000108.png,1.5694755347794853e-05,22.0,0.5
1309,episode_0004,000109.png,1.940046058734879e-05,22.0,0.5
1310,episode_0004,000110.png,2.288818359375e-05,21.0,0.5
1311,episode_0004,000111.png,2.637590660015121e-05,21.0,0.5
1312,episode_0004,000112.png,2.9645647373399697e-05,21.0,0.5
1313,episode_0004,000113.png,3.2697404094506055e-05,21.0,0.5
1314,episode_0004,000114.png,3.531319816829637e-05,21.0,0.5
1315,episode_0004,000115.png,3.792898860410787e-05,20.0,0.5
1316,episode_0004,000116.png,4.0108818211592734e-05,20.0,0.5
1317,episode_0004,000117.png,4.163469566265121e-05,20.0,1.0
1318,episode_0004,000118.png,4.3814521632157266e-05,20.0,1.0
1319,episode_0004,000119.png,2.9645647373399697e-05,20.0,1.0
1320,episode_0004,000120.png,-5.231584964349167e-06,20.0,1.0
1321,episode_0004,000121.png,-6.0163223679410294e-05,20.0,0.5
1322,episode_0004,000122.png,-0.00014299665053840727,21.0,0.5
1323,episode_0004,000123.png,-0.00016653878265060484,22.0,0.5
1324,episode_0004,000124.png,-0.0001238141703652218,22.0,0.5
1325,episode_0004,000125.png,-4.0544782677898183e-05,22.0,0.5
1326,episode_0004,000126.png,-8.719308084437216e-07,22.0,0.5
1327,episode_0004,000127.png,8.283343049697578e-06,22.0,0.5
1328,episode_0004,000128.png,1.1989048289251514e-05,22.0,0.5
1329,episode_0004,000129.png,1.5694755347794853e-05,22.0,0.5
1330,episode_0004,000130.png,1.874651206890121e-05,22.0,0.5
1331,episode_0004,000131.png,2.288818359375e-05,21.0,0.5
1332,episode_0004,000132.png,2.637590660015121e-05,21.0,0.5
1333,episode_0004,000133.png,2.9645647373399697e-05,21.0,0.5
1334,episode_0004,000134.png,3.2697404094506055e-05,21.0,0.5
1335,episode_0004,000135.png,3.531319816829637e-05,21.0,0.5
1336,episode_0004,000136.png,3.792898860410787e-05,20.0,0.5
1337,episode_0004,000137.png,4.0108818211592734e-05,20.0,0.5
1338,episode_0004,000138.png,4.163469566265121e-05,20.0,1.0
1339,episode_0004,000139.png,4.3814521632157266e-05,20.0,1.0
1340,episode_0004,000140.png,2.9645647373399697e-05,20.0,1.0
1341,episode_0004,000141.png,-5.231584964349167e-06,20.0,1.0
1342,episode_0004,000142.png,-6.0163223679410294e-05,20.0,0.5
1343,episode_0004,000143.png,-0.00014299665053840727,21.0,0.5
1344,episode_0004,000144.png,-0.00016653878265060484,22.0,0.5
1345,episode_0004,000145.png,-0.0001238141703652218,22.0,0.5
1346,episode_0004,000146.png,-4.0544782677898183e-05,22.0,0.5
1347,episode_0004,000147.png,-8.719308084437216e-07,22.0,0.5
1348,episode_0004,000148.png,8.283343049697578e-06,22.0,0.5
1349,episode_0004,000149.png,1.1989048289251514e-05,22.0,0.5
1350,episode_0004,000150.png,1.5694755347794853e-05,22.0,0.5
1351,episode_0004,000151.png,1.874651206890121e-05,22.0,0.5
1352,episode_0004,000152.png,2.288818359375e-05,21.0,0.5
1353,episode_0004,000153.png,2.5503975848550908e-05,21.0,0.5
1354,episode_0004,000154.png,2.9645647373399697e-05,21.0,0.5
1355,episode_0004,000155.png,3.2697404094506055e-05,21.0,0.5
1356,episode_0004,000156.png,3.531319816829637e-05,21.0,0.5
1357,episode_0004,000157.png,3.792898860410787e-05,20.0,0.5
1358,episode_0004,000158.png,4.0108818211592734e-05,20.0,0.5
1359,episode_0004,000159.png,4.163469566265121e-05,20.0,1.0
1360,episode_0004,000160.png,4.4032505684299394e-05,20.0,1.0
1361,episode_0004,000161.png,2.9645647373399697e-05,20.0,1.0
1362,episode_0004,000162.png,-5.231584964349167e-06,20.0,1.0
1363,episode_0004,000163.png,-6.0163223679410294e-05,20.0,0.5
1364,episode_0004,000164.png,-0.00014299665053840727,21.0,0.5
1365,episode_0004,000165.png,-0.00016653878265060484,22.0,0.5
1366,episode_0004,000166.png,-0.0001238141703652218,22.0,0.5
1367,episode_0004,000167.png,-4.0544782677898183e-05,22.0,0.5
1368,episode_0004,000168.png,-8.719308084437216e-07,22.0,0.5
1369,episode_0004,000169.png,8.283343049697578e-06,22.0,0.5
1370,episode_0004,000170.png,1.1989048289251514e-05,22.0,0.5
1371,episode_0004,000171.png,1.5694755347794853e-05,22.0,0.5
1372,episode_0004,000172.png,1.874651206890121e-05,22.0,0.5
1373,episode_0004,000173.png,2.288818359375e-05,21.0,0.5
1374,episode_0004,000174.png,2.5503975848550908e-05,21.0,0.5
1375,episode_0004,000175.png,2.9645647373399697e-05,21.0,0.5
1376,episode_0004,000176.png,3.2697404094506055e-05,21.0,0.5
1377,episode_0004,000177.png,3.487723370199092e-05,21.0,0.5
1378,episode_0004,000178.png,3.792898860410787e-05,20.0,0.5
1379,episode_0004,000179.png,4.0108818211592734e-05,20.0,0.5
1380,episode_0004,000180.png,4.163469566265121e-05,20.0,1.0
1381,episode_0004,000181.png,4.4032505684299394e-05,20.0,1.0
1382,episode_0004,000182.png,2.9645647373399697e-05,20.0,1.0
1383,episode_0004,000183.png,-5.231584964349167e-06,20.0,1.0
1384,episode_0004,000184.png,-6.0163223679410294e-05,20.0,0.5
1385,episode_0004,000185.png,-0.00014299665053840727,21.0,0.5
1386,episode_0004,000186.png,-0.00016653878265060484,22.0,0.5
1387,episode_0004,000187.png,-0.0001238141703652218,22.0,0.5
1388,episode_0004,000188.png,-4.0544782677898183e-05,22.0,0.5
1389,episode_0004,000189.png,-8.719308084437216e-07,22.0,0.5
1390,episode_0004,000190.png,8.283343049697578e-06,22.0,0.5
1391,episode_0004,000191.png,1.1989048289251514e-05,22.0,0.5
1392,episode_0004,000192.png,1.5694755347794853e-05,22.0,0.5
1393,episode_0004,000193.png,1.940046058734879e-05,22.0,0.5
1394,episode_0004,000194.png,2.2670201360597275e-05,21.0,0.5
1395,episode_0004,000195.png,2.637590660015121e-05,21.0,0.5
1396,episode_0004,000196.png,2.9645647373399697e-05,21.0,0.5
1397,episode_0004,000197.png,3.2697404094506055e-05,21.0,0.5
1398,episode_0004,000198.png,3.531319816829637e-05,21.0,0.5
1399,episode_0004,000199.png,3.792898860410787e-05,20.0,0.5
1400,episode_0004,000200.png,4.0108818211592734e-05,20.0,0.5
1401,episode_0004,000201.png,4.141671161050908e-05,20.0,1.0
1402,episode_0004,000202.png,4.3814521632157266e-05,20.0,1.0
1403,episode_0004,000203.png,2.9645647373399697e-05,20.0,1.0
1404,episode_0004,000204.png,-5.231584964349167e-06,20.0,1.0
1405,episode_0004,000205.png,-6.0163223679410294e-05,20.0,0.5
1406,episode_0004,000206.png,-0.00014299665053840727,21.0,0.5
1407,episode_0004,000207.png,-0.00016653878265060484,22.0,0.5
1408,episode_0004,000208.png,-0.0001238141703652218,22.0,0.5
1409,episode_0004,000209.png,-4.0544782677898183e-05,22.0,0.5
1410,episode_0004,000210.png,-8.719308084437216e-07,22.0,0.5
1411,episode_0004,000211.png,7.62939453125e-06,22.0,0.5
1412,episode_0004,000212.png,1.1989048289251514e-05,22.0,0.5
1413,episode_0004,000213.png,1.5694755347794853e-05,22.0,0.5
1414,episode_0004,000214.png,1.940046058734879e-05,22.0,0.5
1415,episode_0004,000215.png,2.288818359375e-05,21.0,0.5
1416,episode_0004,000216.png,2.5503975848550908e-05,21.0,0.5
1417,episode_0004,000217.png,2.9645647373399697e-05,21.0,0.5
1418,episode_0004,000218.png,3.2697404094506055e-05,21.0,0.5
1419,episode_0004,000219.png,3.531319816829637e-05,21.0,0.5
1420,episode_0004,000220.png,3.792898860410787e-05,20.0,0.5
1421,episode_0004,000221.png,4.0108818211592734e-05,20.0,0.5
1422,episode_0004,000222.png,4.141671161050908e-05,20.0,1.0
1423,episode_0004,000223.png,4.3814521632157266e-05,20.0,1.0
1424,episode_0004,000224.png,2.9645647373399697e-05,20.0,1.0
1425,episode_0004,000225.png,-5.231584964349167e-06,20.0,1.0
1426,episode_0004,000226.png,-6.0163223679410294e-05,20.0,0.5
1427,episode_0004,000227.png,-0.00014299665053840727,21.0,0.5
1428,episode_0004,000228.png,-0.00016653878265060484,22.0,0.5
1429,episode_0004,000229.png,-0.0001238141703652218,22.0,0.5
1430,episode_0004,000230.png,-4.0544782677898183e-05,22.0,0.5
1431,episode_0004,000231.png,-8.719308084437216e-07,22.0,0.5
1432,episode_0004,000232.png,8.283343049697578e-06,22.0,0.5
1433,episode_0004,000233.png,1.1989048289251514e-05,22.0,0.5
1434,episode_0004,000234.png,1.5694755347794853e-05,22.0,0.5
1435,episode_0004,000235.png,1.940046058734879e-05,22.0,0.5
1436,episode_0004,000236.png,2.288818359375e-05,21.0,0.5
1437,episode_0004,000237.png,2.5503975848550908e-05,21.0,0.5
1438,episode_0004,000238.png,2.9645647373399697e-05,21.0,0.5
1439,episode_0004,000239.png,3.2697404094506055e-05,21.0,0.5
1440,episode_0004,000240.png,3.531319816829637e-05,21.0,0.5
1441,episode_0004,000241.png,3.792898860410787e-05,20.0,0.5
1442,episode_0004,000242.png,4.0108818211592734e-05,20.0,0.5
1443,episode_0004,000243.png,4.163469566265121e-05,20.0,1.0
1444,episode_0004,000244.png,4.3814521632157266e-05,20.0,1.0
1445,episode_0004,000245.png,2.9645647373399697e-05,20.0,1.0
1446,episode_0004,000246.png,-5.231584964349167e-06,20.0,1.0
1447,episode_0004,000247.png,-6.0163223679410294e-05,20.0,0.5
1448,episode_0004,000248.png,-0.00014299665053840727,21.0,0.5
1449,episode_0004,000249.png,-0.00016653878265060484,22.0,0.5
1450,episode_0004,000250.png,-0.0001238141703652218,22.0,0.5
1451,episode_0004,000251.png,-4.0544782677898183e-05,22.0,0.5
1452,episode_0004,000252.png,-8.719308084437216e-07,22.0,0.5
1453,episode_0004,000253.png,8.283343049697578e-06,22.0,0.5
1454,episode_0004,000254.png,1.1989048289251514e-05,22.0,0.5
1455,episode_0004,000255.png,1.5694755347794853e-05,22.0,0.5
1456,episode_0004,000256.png,1.874651206890121e-05,22.0,0.5
1457,episode_0004,000257.png,2.288818359375e-05,21.0,0.5
1458,episode_0004,000258.png,2.5503975848550908e-05,21.0,0.5
1459,episode_0004,000259.png,2.9645647373399697e-05,21.0,0.5
1460,episode_0004,000260.png,3.2697404094506055e-05,21.0,0.5
1461,episode_0004,000261.png,3.487723370199092e-05,21.0,0.5
1462,episode_0004,000262.png,3.792898860410787e-05,20.0,0.5
1463,episode_0004,000263.png,4.0108818211592734e-05,20.0,0.5
1464,episode_0004,000264.png,4.141671161050908e-05,20.0,1.0
1465,episode_0004,000265.png,4.3814521632157266e-05,20.0,1.0
1466,episode_0004,000266.png,2.9645647373399697e-05,20.0,1.0
1467,episode_0004,000267.png,-5.231584964349167e-06,20.0,1.0
1468,episode_0004,000268.png,-6.0163223679410294e-05,20.0,0.5
1469,episode_0004,000269.png,-0.00014299665053840727,21.0,0.5
1470,episode_0004,000270.png,-0.00016653878265060484,22.0,0.5
1471,episode_0004,000271.png,-0.0001238141703652218,22.0,0.5
1472,episode_0004,000272.png,-4.0544782677898183e-05,22.0,0.5
1473,episode_0004,000273.png,-8.719308084437216e-07,22.0,0.5
1474,episode_0004,000274.png,8.283343049697578e-06,22.0,0.5
1475,episode_0004,000275.png,1.1989048289251514e-05,22.0,0.5
1476,episode_0004,000276.png,1.5694755347794853e-05,22.0,0.5
1477,episode_0004,000277.png,1.874651206890121e-05,22.0,0.5
1478,episode_0004,000278.png,2.288818359375e-05,21.0,0.5
1479,episode_0004,000279.png,2.5503975848550908e-05,21.0,0.5
1480,episode_0004,000280.png,2.9645647373399697e-05,21.0,0.5
1481,episode_0004,000281.png,3.2479423680342734e-05,21.0,0.5
1482,episode_0004,000282.png,3.531319816829637e-05,21.0,0.5
1483,episode_0004,000283.png,3.792898860410787e-05,20.0,0.5
1484,episode_0004,000284.png,4.0108818211592734e-05,20.0,0.5
1485,episode_0004,000285.png,4.119873119634576e-05,20.0,1.0
1486,episode_0004,000286.png,4.4032505684299394e-05,20.0,1.0
1487,episode_0004,000287.png,2.9645647373399697e-05,20.0,1.0
1488,episode_0004,000288.png,-5.231584964349167e-06,20.0,1.0
1489,episode_0004,000289.png,-6.0163223679410294e-05,20.0,0.5
1490,episode_0004,000290.png,-0.00014299665053840727,21.0,0.5
1491,episode_0004,000291.png,-0.00016653878265060484,22.0,0.5
1492,episode_0004,000292.png,-0.0001238141703652218,22.0,0.5
1493,episode_0004,000293.png,-4.0544782677898183e-05,22.0,0.5
1494,episode_0004,000294.png,-8.719308084437216e-07,22.0,0.5
1495,episode_0004,000295.png,7.62939453125e-06,22.0,0.5
1496,episode_0004,000296.png,1.1989048289251514e-05,22.0,0.5
1497,episode_0004,000297.png,1.5476771295652725e-05,22.0,0.5
1498,episode_0004,000298.png,1.874651206890121e-05,22.0,0.5
1499,episode_0004,000299.png,2.2016252842149697e-05,21.0,0.5
1500,episode_0005,000000.png,5.231584964349167e-06,0.0,1.0
1501,episode_0005,000001.png,5.231584964349167e-06,0.0,1.0
1502,episode_0005,000002.png,5.231584964349167e-06,0.0,1.0
1503,episode_0005,000003.png,5.231584964349167e-06,0.0,1.0
1504,episode_0005,000004.png,5.231584964349167e-06,0.0,1.0
1505,episode_0005,000005.png,5.231584964349167e-06,0.0,1.0
1506,episode_0005,000006.png,5.231584964349167e-06,0.0,1.0
1507,episode_0005,000007.png,5.231584964349167e-06,0.0,1.0
1508,episode_0005,000008.png,5.231584964349167e-06,0.0,1.0
1509,episode_0005,000009.png,6.10351571594947e-06,0.0,1.0
1510,episode_0005,000010.png,8.937290658650454e-06,0.0,1.0
1511,episode_0005,000011.png,1.0245186786050908e-05,0.0,1.0
1512,episode_0005,000012.png,8.71930842549773e-06,0.0,1.0
1513,episode_0005,000013.png,6.975446467549773e-06,0.0,1.0
1514,episode_0005,000014.png,6.5394810917496216e-06,0.0,1.0
1515,episode_0005,000015.png,5.231584964349167e-06,0.0,1.0
1516,episode_0005,000016.png,5.013602276449092e-06,0.0,1.0
1517,episode_0005,000017.png,4.57763690064894e-06,0.0,1.0
1518,episode_0005,000018.png,4.57763690064894e-06,0.0,1.0
1519,episode_0005,000019.png,4.141671524848789e-06,0.0,1.0
1520,episode_0005,000020.png,4.141671524848789e-06,0.0,1.0
1521,episode_0005,000021.png,4.141671524848789e-06,0.0,1.0
1522,episode_0005,000022.png,4.141671524848789e-06,0.0,1.0
1523,episode_0005,000023.png,4.141671524848789e-06,0.0,1.0
1524,episode_0005,000024.png,4.141671524848789e-06,0.0,1.0
1525,episode_0005,000025.png,4.141671524848789e-06,0.0,1.0
1526,episode_0005,000026.png,4.141671524848789e-06,0.0,1.0
1527,episode_0005,000027.png,4.141671524848789e-06,0.0,1.0
1528,episode_0005,000028.png,4.141671524848789e-06,0.0,1.0
1529,episode_0005,000029.png,4.141671524848789e-06,0.0,1.0
1530,episode_0005,000030.png,4.141671524848789e-06,0.0,1.0
1531,episode_0005,000031.png,4.141671524848789e-06,0.0,1.0
1532,episode_0005,000032.png,4.141671524848789e-06,0.0,1.0
1533,episode_0005,000033.png,4.141671524848789e-06,0.0,1.0
1534,episode_0005,000034.png,4.141671524848789e-06,0.0,1.0
1535,episode_0005,000035.png,4.141671524848789e-06,0.0,1.0
1536,episode_0005,000036.png,4.141671524848789e-06,0.0,1.0
1537,episode_0005,000037.png,4.141671524848789e-06,0.0,1.0
1538,episode_0005,000038.png,6.757463779649697e-06,0.0,1.0
1539,episode_0005,000039.png,1.3078962410872919e-06,3.0,1.0
1540,episode_0005,000040.png,-1.220703143189894e-05,6.0,1.0
1541,episode_0005,000041.png,-3.1389510695589706e-05,9.0,1.0
1542,episode_0005,000042.png,-5.449567470350303e-05,11.0,1.0
1543,episode_0005,000043.png,-8.152553346008062e-05,14.0,1.0
1544,episode_0005,000044.png,-0.00011073521454818547,16.0,1.0
1545,episode_0005,000045.png,-0.00014038085646461695,18.0,1.0
1546,episode_0005,000046.png,-0.00016305106692016125,20.0,0.5
1547,episode_0005,000047.png,-0.00017438616487197578,22.0,0.5
1548,episode_0005,000048.png,-0.00017482212570030242,24.0,0.5
1549,episode_0005,000049.png,-0.00016741071885917336,25.0,0.5
1550,episode_0005,000050.png,-0.0001543317484902218,25.0,0.5
1551,episode_0005,000051.png,-0.00013863699859939516,26.0,0.5
1552,episode_0005,000052.png,-0.00012076241546310484,26.0,0.5
1553,episode_0005,000053.png,-0.00010288783232681453,26.0,0.5
1554,episode_0005,000054.png,-8.632114622741938e-05,26.0,0.5
1555,episode_0005,000055.png,-7.062639633659273e-05,26.0,0.5
1556,episode_0005,000056.png,-5.711146877729334e-05,26.0,0.5
1557,episode_0005,000057.png,-4.534040272119455e-05,25.0,0.5
1558,episode_0005,000058.png,-3.444126559770666e-05,25.0,0.5
1559,episode_0005,000059.png,-2.5285993615398183e-05,25.0,0.5
1560,episode_0005,000060.png,-1.743861685099546e-05,24.0,0.5
1561,episode_0005,000061.png,-9.591239177098032e-06,24.0,0.5
1562,episode_0005,000062.png,6.539481205436459e-07,24.0,0.5
1563,episode_0005,000063.png,2.3324149879044853e-05,23.0,0.5
1564,episode_0005,000064.png,9.111676627071574e-05,23.0,0.5
1565,episode_0005,000065.png,0.00014386858674697578,23.0,0.5
1566,episode_0005,000066.png,0.00014190674119163305,22.0,0.5
1567,episode_0005,000067.png,0.00013384137128014117,22.0,0.5
1568,episode_0005,000068.png,0.00012599400361068547,22.0,0.5
1569,episode_0005,000069.png,0.00011880056990776211,21.0,0.5
1570,episode_0005,000070.png,0.00011247907241340727,21.0,0.5
1571,episode_0005,000071.png,0.00010637555533321574,21.0,0.5
1572,episode_0005,000072.png,0.00010136195487575606,21.0,0.5
1573,episode_0005,000073.png,9.656633483245969e-05,20.0,0.5
1574,episode_0005,000074.png,9.177071478916332e-05,20.0,0.5
1575,episode_0005,000075.png,8.806501136859879e-05,20.0,1.0
1576,episode_0005,000076.png,8.523123688064516e-05,20.0,1.0
1577,episode_0005,000077.png,6.692068564007059e-05,20.0,1.0
1578,episode_0005,000078.png,2.8773716621799394e-05,20.0,1.0
1579,episode_0005,000079.png,-3.0517578125e-05,21.0,0.5
1580,episode_0005,000080.png,-0.00011378696945030242,21.0,0.5
1581,episode_0005,000081.png,-0.00014256068971008062,22.0,0.5
1582,episode_0005,000082.png,-0.00010070800635730848,22.0,0.5
1583,episode_0005,000083.png,-2.1798270608996972e-05,22.0,0.5
1584,episode_0005,000084.png,1.3296944416651968e-05,22.0,0.5
1585,episode_0005,000085.png,1.940046058734879e-05,22.0,0.5
1586,episode_0005,000086.png,2.136230432370212e-05,22.0,0.5
1587,episode_0005,000087.png,2.3324149879044853e-05,22.0,0.5
1588,episode_0005,000088.png,2.593994213384576e-05,22.0,0.5
1589,episode_0005,000089.png,2.8773716621799394e-05,21.0,0.5
1590,episode_0005,000090.png,3.1389510695589706e-05,21.0,0.5
1591,episode_0005,000091.png,3.444126559770666e-05,21.0,0.5
1592,episode_0005,000092.png,3.705705967149697e-05,21.0,0.5
1593,episode_0005,000093.png,3.880092117469758e-05,21.0,0.5
1594,episode_0005,000094.png,4.0544782677898183e-05,20.0,0.5
1595,episode_0005,000095.png,4.228864418109879e-05,20.0,0.5
1596,episode_0005,000096.png,4.4032505684299394e-05,20.0,1.0
1597,episode_0005,000097.png,4.599435123964213e-05,20.0,1.0
1598,episode_0005,000098.png,3.160749110975303e-05,20.0,1.0
1599,episode_0005,000099.png,-3.4877232337748865e-06,20.0,1.0
1600,episode_0005,000100.png,-5.841936217620969e-05,20.0,0.5
1601,episode_0005,000101.png,-0.00014212471432983875,21.0,0.5
1602,episode_0005,000102.png,-0.00016566684644203633,22.0,0.5
1603,episode_0005,000103.png,-0.00012250627332832664,22.0,0.5
1604,episode_0005,000104.png,-4.0108818211592734e-05,22.0,0.5
1605,episode_0005,000105.png,2.6157924821745837e-06,22.0,0.5
1606,episode_0005,000106.png,1.068115216185106e-05,22.0,0.5
1607,episode_0005,000107.png,1.416887516825227e-05,22.0,0.5
1608,episode_0005,000108.png,1.743861685099546e-05,22.0,0.5
1609,episode_0005,000109.png,2.1144322090549394e-05,22.0,0.5
1610,episode_0005,000110.png,2.3760114345350303e-05,21.0,0.5
1611,episode_0005,000111.png,2.746581958490424e-05,21.0,0.5
1612,episode_0005,000112.png,3.335135261295363e-05,21.0,0.5
1613,episode_0005,000113.png,3.6185127100907266e-05,21.0,0.5
1614,episode_0005,000114.png,3.880092117469758e-05,21.0,0.5
1615,episode_0005,000115.png,4.0544782677898183e-05,20.0,0.5
1616,episode_0005,000116.png,4.228864418109879e-05,20.0,0.5
1617,episode_0005,000117.png,4.3814521632157266e-05,20.0,1.0
1618,episode_0005,000118.png,4.599435123964213e-05,20.0,1.0
1619,episode_0005,000119.png,3.1389510695589706e-05,20.0,1.0
1620,episode_0005,000120.png,-3.4877232337748865e-06,20.0,1.0
1621,episode_0005,000121.png,-5.841936217620969e-05,20.0,0.5
1622,episode_0005,000122.png,-0.00014256068971008062,21.0,0.5
1623,episode_0005,000123.png,-0.00016566684644203633,22.0,0.5
1624,episode_0005,000124.png,-0.00012250627332832664,22.0,0.5
1625,episode_0005,000125.png,-4.0108818211592734e-05,22.0,0.5
1626,episode_0005,000126.png,6.539481205436459e-07,22.0,0.5
1627,episode_0005,000127.png,8.501325282850303e-06,22.0,0.5
1628,episode_0005,000128.png,1.1989048289251514e-05,22.0,0.5
1629,episode_0005,000129.png,1.5694755347794853e-05,22.0,0.5
1630,episode_0005,000130.png,1.940046058734879e-05,22.0,0.5
1631,episode_0005,000131.png,2.288818359375e-05,21.0,0.5
1632,episode_0005,000132.png,2.9427665140246972e-05,21.0,0.5
1633,episode_0005,000133.png,3.2915388146648183e-05,21.0,0.5
1634,episode_0005,000134.png,3.5967146686743945e-05,21.0,0.5
1635,episode_0005,000135.png,3.792898860410787e-05,21.0,0.5
1636,episode_0005,000136.png,-0.3499736189842224,20.0,0.5
1637,episode_0005,000137.png,-0.3404453694820404,20.0,1.0
1638,episode_0005,000138.png,-0.3152053952217102,20.0,1.0
1639,episode_0005,000139.png,-0.28300172090530396,19.0,1.0
1640,episode_0005,000140.png,-0.2517246901988983,20.0,1.0
1641,episode_0005,000141.png,-0.22288186848163605,20.0,0.5
1642,episode_0005,000142.png,-0.19632023572921753,21.0,0.5
1643,episode_0005,000143.png,-0.1718399077653885,22.0,0.5
1644,episode_0005,000144.png,-0.14978115260601044,22.0,0.5
1645,episode_0005,000145.png,-0.13020804524421692,22.0,0.5
1646,episode_0005,000146.png,-0.11304605007171631,22.0,0.5
1647,episode_0005,000147.png,0.10189667344093323,22.0,0.5
1648,episode_0005,000148.png,-0.0954132080078125,22.0,0.5
1649,episode_0005,000149.png,-0.09280744194984436,22.0,0.5
1650,episode_0005,000150.png,-0.08283277601003647,22.0,0.5
1651,episode_0005,000151.png,-0.07257428765296936,21.0,0.5
1652,episode_0005,000152.png,-0.49908939003944397,21.0,0.5
1653,episode_0005,000153.png,-0.48382753133773804,21.0,0.5
1654,episode_0005,000154.png,-0.45499104261398315,20.0,0.5
1655,episode_0005,000155.png,-0.4141247272491455,20.0,1.0
1656,episode_0005,000156.png,-0.3701659142971039,20.0,1.0
1657,episode_0005,000157.png,-0.32916030287742615,20.0,1.0
1658,episode_0005,000158.png,-0.2919846773147583,20.0,0.5
1659,episode_0005,000159.png,-0.25817227363586426,21.0,0.5
1660,episode_0005,000160.png,-0.22743955254554749,21.0,0.5
1661,episode_0005,000161.png,-0.19981983304023743,21.0,0.5
1662,episode_0005,000162.png,-0.17524075508117676,21.0,0.5
1663,episode_0005,000163.png,-0.15351922810077667,21.0,0.5
1664,episode_0005,000164.png,-0.13441042602062225,21.0,0.5
1665,episode_0005,000165.png,-0.11766673624515533,21.0,0.5
1666,episode_0005,000166.png,-0.1030263602733612,21.0,0.5
1667,episode_0005,000167.png,-0.09024843573570251,21.0,0.5
1668,episode_0005,000168.png,-0.5791718363761902,21.0,0.5
1669,episode_0005,000169.png,-0.5622592568397522,20.0,0.5
1670,episode_0005,000170.png,-0.5321135520935059,20.0,1.0
1671,episode_0005,000171.png,-0.4893067479133606,19.0,1.0
1672,episode_0005,000172.png,-0.4403190612792969,19.0,1.0
1673,episode_0005,000173.png,-0.3926636874675751,20.0,1.0
1674,episode_0005,000174.png,-0.34844860434532166,20.0,0.5
1675,episode_0005,000175.png,-0.3073998689651489,21.0,0.5
1676,episode_0005,000176.png,-0.2696017622947693,22.0,0.5
1677,episode_0005,000177.png,-0.23551319539546967,22.0,0.5
1678,episode_0005,000178.png,-0.20520150661468506,22.0,0.5
1679,episode_0005,000179.png,-0.1785133332014084,22.0,0.5
1680,episode_0005,000180.png,-0.1551995426416397,22.0,0.5
1681,episode_0005,000181.png,-0.1349356472492218,22.0,0.5
1682,episode_0005,000182.png,-0.11736831814050674,22.0,0.5
1683,episode_0005,000183.png,-0.10215944796800613,22.0,0.5
1684,episode_0005,000184.png,-0.08900146186351776,22.0,0.5
1685,episode_0005,000185.png,-0.07761851698160172,21.0,0.5
1686,episode_0005,000186.png,-0.06777158379554749,21.0,0.5
1687,episode_0005,000187.png,-0.05925707146525383,21.0,0.5
1688,episode_0005,000188.png,-0.051888056099414825,21.0,0.5
1689,episode_0005,000189.png,-0.04549255222082138,21.0,0.5
1690,episode_0005,000190.png,-0.03993639349937439,20.0,0.5
1691,episode_0005,000191.png,-0.035103607922792435,20.0,0.5
1692,episode_0005,000192.png,-0.030897194519639015,20.0,1.0
1693,episode_0005,000193.png,-0.02722712978720665,20.0,1.0
1694,episode_0005,000194.png,-0.024003710597753525,20.0,1.0
1695,episode_0005,000195.png,-0.021139416843652725,20.0,1.0
1696,episode_0005,000196.png,-0.01856711320579052,21.0,0.5
1697,episode_0005,000197.png,-0.01622859388589859,21.0,0.5
1698,episode_0005,000198.png,-0.01410609669983387,22.0,0.5
1699,episode_0005,000199.png,-0.012218366377055645,22.0,0.5
1700,episode_0005,000200.png,-0.010564204305410385,22.0,0.5
1701,episode_0005,000201.png,-0.009127045050263405,22.0,0.5
1702,episode_0005,000202.png,-0.00788922980427742,22.0,0.5
1703,episode_0005,000203.png,-0.0068225315771996975,22.0,0.5
1704,episode_0005,000204.png,-0.005906241480261087,22.0,0.5
1705,episode_0005,000205.png,-0.0051187789067626,22.0,0.5
1706,episode_0005,000206.png,-0.0044424873776733875,22.0,0.5
1707,episode_0005,000207.png,-0.0038615635130554438,21.0,0.5
1708,episode_0005,000208.png,-0.0033616202417761087,21.0,0.5
1709,episode_0005,000209.png,-0.002930995309725404,21.0,0.5
1710,episode_0005,000210.png,-0.002559443935751915,21.0,0.5
1711,episode_0005,000211.png,-0.0022381374146789312,20.0,0.5
1712,episode_0005,000212.png,-0.0019602093379944563,20.0,0.5
1713,episode_0005,000213.png,-0.0017187936464324594,20.0,1.0
